Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled
2008,1,9,3,956,1000,1225,1230,WN,101,N222WN,149,150,136,-5,-4,TPA,ISP,1034,0
2008,1,9,3,1746,1750,2009,2020,WN,904,N225WN,143,150,132,-11,-4,TPA,ISP,1034,0
2008,1,9,3,1127,1130,1349,1400,WN,3311,N455WN,142,150,130,-11,-3,TPA,ISP,1034,0
2008,1,9,3,1709,1710,1754,1800,WN,549,N798SW,45,50,32,-6,-1,TPA,JAX,180,0
2008,1,9,3,1201,1155,1247,1245,WN,629,N605SW,46,50,35,2,6,TPA,JAX,180,0
2008,1,9,3,709,710,807,800,WN,3604,N777QC,58,50,38,7,-1,TPA,JAX,180,0
2008,1,9,3,1441,1440,1637,1650,WN,82,N741SA,296,310,284,-13,1,TPA,LAS,1984,0
2008,1,9,3,1802,1805,1955,2000,WN,3774,N735SA,173,175,149,-5,-3,TPA,MCI,1048,0
2008,1,9,3,753,755,938,955,WN,3778,N406WN,165,180,153,-17,-2,TPA,MCI,1048,0
2008,1,9,3,NA,1925,NA,2110,WN,174,,NA,165,NA,NA,NA,TPA,MDW,997,1
2008,1,9,3,754,755,935,935,WN,833,N685SW,161,160,146,0,-1,TPA,MDW,997,0
2008,1,9,3,1017,1020,1151,1205,WN,1066,N258WN,154,165,141,-14,-3,TPA,MDW,997,0
2008,1,9,3,608,610,743,750,WN,1690,N411WN,155,160,139,-7,-2,TPA,MDW,997,0
2008,1,9,3,1606,1555,1737,1740,WN,1864,N411WN,151,165,139,-3,11,TPA,MDW,997,0
2008,1,9,3,1241,1240,1420,1420,WN,2118,N312SW,159,160,142,0,1,TPA,MDW,997,0
2008,1,9,3,2122,2120,2247,2300,WN,2721,N291WN,145,160,133,-13,2,TPA,MDW,997,0
2008,1,9,3,847,850,1131,1145,WN,3229,N495WN,164,175,155,-14,-3,TPA,MHT,1204,0
2008,1,9,3,1310,1315,1550,1610,WN,3484,N234WN,160,175,147,-20,-5,TPA,MHT,1204,0
2008,1,9,3,728,730,804,815,WN,125,N208WN,96,105,78,-11,-2,TPA,MSY,487,0
2008,1,9,3,1353,1355,1427,1440,WN,1936,N655WN,94,105,82,-13,-2,TPA,MSY,487,0
2008,1,9,3,2010,2010,2051,2055,WN,2019,N695SW,101,105,89,-4,0,TPA,MSY,487,0
2008,1,9,3,1139,1140,1325,1350,WN,2362,N485WN,106,130,97,-25,-1,TPA,ORF,717,0
2008,1,9,3,2139,2145,2224,2230,WN,26,N325SW,45,45,31,-6,-6,TPA,PBI,174,0
2008,1,9,3,1723,1645,1807,1735,WN,87,N711HK,44,50,31,32,38,TPA,PBI,174,0
2008,1,9,3,625,630,709,720,WN,2473,N288WN,44,50,33,-11,-5,TPA,PBI,174,0
2008,1,9,3,1251,1245,1338,1335,WN,3599,N382SW,47,50,34,3,6,TPA,PBI,174,0
2008,1,9,3,1618,1620,1835,1850,WN,327,N665WN,137,150,124,-15,-2,TPA,PHL,920,0
2008,1,9,3,1012,1015,1229,1245,WN,1574,N244WN,137,150,122,-16,-3,TPA,PHL,920,0
2008,1,9,3,2103,2105,2321,2335,WN,1663,N623SW,138,150,126,-14,-2,TPA,PHL,920,0
2008,1,9,3,741,740,1011,1010,WN,2908,N798SW,150,150,129,1,1,TPA,PHL,920,0
2008,1,9,3,1543,1540,1817,1830,WN,875,N796SW,274,290,261,-13,3,TPA,PHX,1788,0
2008,1,9,3,1004,1005,1215,1225,WN,1236,N619SW,131,140,117,-10,-1,TPA,PIT,873,0
2008,1,9,3,718,720,1000,1005,WN,212,N224WN,162,165,146,-5,-2,TPA,PVD,1137,0
2008,1,9,3,1946,1950,2219,2235,WN,1505,N299WN,153,165,140,-16,-4,TPA,PVD,1137,0
2008,1,9,3,1024,1025,1300,1305,WN,3318,N286WN,156,160,143,-5,-1,TPA,PVD,1137,0
2008,1,9,3,1855,1900,2028,2045,WN,85,N360SW,93,105,80,-17,-5,TPA,RDU,587,0
2008,1,9,3,1114,1120,1250,1300,WN,201,N431WN,96,100,86,-10,-6,TPA,RDU,587,0
2008,1,9,3,731,735,914,915,WN,1402,N623SW,103,100,85,-1,-4,TPA,RDU,587,0
2008,1,9,3,1717,1720,1906,1915,WN,998,N366SW,169,175,159,-9,-3,TPA,SAT,972,0
2008,1,9,3,912,915,1111,1120,WN,806,N477WN,119,125,105,-9,-3,TPA,SDF,727,0
2008,1,9,3,1425,1425,1622,1630,WN,977,N605SW,117,125,105,-8,0,TPA,SDF,727,0
2008,1,9,3,1757,1800,1922,1930,WN,194,N318SW,145,150,125,-8,-3,TPA,STL,869,0
2008,1,9,3,909,910,1028,1040,WN,3917,N302SW,139,150,125,-12,-1,TPA,STL,869,0
2008,1,9,3,1735,1740,1832,1840,WN,51,N361SW,57,60,45,-8,-5,TUL,DAL,237,0
2008,1,9,3,1558,1535,1653,1635,WN,574,N306SW,55,60,43,18,23,TUL,DAL,237,0
2008,1,9,3,640,640,736,740,WN,1002,N436WN,56,60,42,-4,0,TUL,DAL,237,0
2008,1,9,3,1226,1230,1319,1325,WN,1135,N609SW,53,55,43,-6,-4,TUL,DAL,237,0
2008,1,9,3,956,1000,1053,1055,WN,2094,N378SW,57,55,42,-2,-4,TUL,DAL,237,0
2008,1,9,3,2011,2015,2106,2110,WN,2967,N323SW,55,55,45,-4,-4,TUL,DAL,237,0
2008,1,9,3,744,745,834,845,WN,3575,N403WN,50,60,41,-11,-1,TUL,DAL,237,0
2008,1,9,3,1555,1600,1726,1740,WN,132,N509SW,91,100,78,-14,-5,TUL,HOU,453,0
2008,1,9,3,1142,1145,1307,1320,WN,407,N368SW,85,95,75,-13,-3,TUL,HOU,453,0
2008,1,9,3,630,630,753,800,WN,880,N527SW,83,90,72,-7,0,TUL,HOU,453,0
2008,1,9,3,1923,1925,2045,2055,WN,2900,N754SW,82,90,70,-10,-2,TUL,HOU,453,0
2008,1,9,3,935,935,1043,1040,WN,3947,N642WN,188,185,179,3,0,TUL,LAS,1076,0
2008,1,9,3,844,845,933,940,WN,308,N519SW,49,55,38,-7,-1,TUL,MCI,223,0
2008,1,9,3,1316,1305,1403,1400,WN,1685,N660SW,47,55,35,3,11,TUL,MCI,223,0
2008,1,9,3,1811,1815,1857,1910,WN,3915,N521SW,46,55,37,-13,-4,TUL,MCI,223,0
2008,1,9,3,1701,1705,1835,1850,WN,343,N652SW,154,165,141,-15,-4,TUL,PHX,935,0
2008,1,9,3,703,705,850,850,WN,560,N637SW,167,165,154,0,-2,TUL,PHX,935,0
2008,1,9,3,1352,1350,1538,1530,WN,3322,N504SW,166,160,147,8,2,TUL,PHX,935,0
2008,1,9,3,653,655,801,800,WN,995,N378SW,68,65,52,1,-2,TUL,STL,351,0
2008,1,9,3,1547,1550,1647,1655,WN,1430,N401WN,60,65,47,-8,-3,TUL,STL,351,0
2008,1,9,3,1731,1735,1831,1835,WN,580,N677AA,60,60,48,-4,-4,TUS,ABQ,321,0
2008,1,9,3,736,740,827,840,WN,2126,N260WN,51,60,40,-13,-4,TUS,ABQ,321,0
2008,1,9,3,1436,1420,1453,1435,WN,280,N420WN,77,75,62,18,16,TUS,LAS,365,0
2008,1,9,3,2120,2125,2135,2140,WN,1131,N365SW,75,75,61,-5,-5,TUS,LAS,365,0
2008,1,9,3,1606,1610,1626,1625,WN,2005,N661SW,80,75,62,1,-4,TUS,LAS,365,0
2008,1,9,3,655,655,710,710,WN,2387,N738CB,75,75,62,0,0,TUS,LAS,365,0
2008,1,9,3,1010,1005,1036,1020,WN,2465,N230WN,86,75,67,16,5,TUS,LAS,365,0
2008,1,9,3,1928,1935,1957,1950,WN,3135,N367SW,89,75,69,7,-7,TUS,LAS,365,0
2008,1,9,3,1624,1625,1648,1655,WN,225,N326SW,84,90,73,-7,-1,TUS,LAX,451,0
2008,1,9,3,2006,2005,2038,2040,WN,724,N378SW,92,95,76,-2,1,TUS,LAX,451,0
2008,1,9,3,1335,1335,1413,1405,WN,1032,N499WN,98,90,71,8,0,TUS,LAX,451,0
2008,1,9,3,958,1000,1025,1035,WN,1146,N352SW,87,95,73,-10,-2,TUS,LAX,451,0
2008,1,9,3,1159,1200,1238,1235,WN,1655,N441WN,99,95,74,3,-1,TUS,LAX,451,0
2008,1,9,3,644,645,712,720,WN,2561,N293,88,95,72,-8,-1,TUS,LAX,451,0
2008,1,9,3,629,630,1024,1045,WN,3170,N269WN,175,195,163,-21,-1,TUS,MDW,1440,0
2008,1,9,3,1325,1325,1723,1740,WN,3831,N795SW,178,195,163,-17,0,TUS,MDW,1440,0
2008,1,9,3,753,755,859,920,WN,3431,N278WN,126,145,114,-21,-2,TUS,OAK,747,0
2008,1,9,3,720,725,731,740,WN,66,N383SW,71,75,61,-9,-5,TUS,SAN,367,0
2008,1,9,3,1041,1045,1052,1100,WN,493,N442WN,71,75,61,-8,-4,TUS,SAN,367,0
2008,1,9,3,1852,1850,1900,1900,WN,644,N902WN,68,70,58,0,2,TUS,SAN,367,0
2008,1,9,3,1451,1455,1459,1510,WN,1179,N621SW,68,75,58,-11,-4,TUS,SAN,367,0
2008,1,10,4,2004,1845,2154,2040,WN,746,N481WN,50,55,39,74,79,ABQ,AMA,277,0
2008,1,10,4,906,905,1433,1440,WN,2126,N472WN,207,215,190,-7,1,ABQ,BWI,1670,0
2008,1,10,4,1447,1435,1716,1710,WN,45,N692SW,89,95,78,6,12,ABQ,DAL,580,0
2008,1,10,4,651,655,916,930,WN,87,N330SW,85,95,77,-14,-4,ABQ,DAL,580,0
2008,1,10,4,2013,2015,2231,2240,WN,230,N614SW,78,85,69,-9,-2,ABQ,DAL,580,0
2008,1,10,4,1624,1630,1857,1905,WN,397,N243WN,93,95,76,-8,-6,ABQ,DAL,580,0
2008,1,10,4,1127,1130,1402,1405,WN,438,N662SW,95,95,79,-3,-3,ABQ,DAL,580,0
2008,1,10,4,1805,1810,2037,2045,WN,972,N365SW,92,95,75,-8,-5,ABQ,DAL,580,0
2008,1,10,4,1302,1305,1531,1540,WN,1940,N652SW,89,95,77,-9,-3,ABQ,DAL,580,0
2008,1,10,4,1710,1710,1939,1945,WN,2969,N352SW,89,95,76,-6,0,ABQ,DAL,580,0
2008,1,10,4,939,940,1208,1215,WN,3421,N515SW,89,95,77,-7,-1,ABQ,DAL,580,0
2008,1,10,4,1705,1645,1818,1800,WN,294,N387SW,73,75,53,18,20,ABQ,DEN,349,0
2008,1,10,4,633,635,749,750,WN,1218,N466WN,76,75,59,-1,-2,ABQ,DEN,349,0
2008,1,10,4,1141,1140,1258,1255,WN,3050,N461WN,77,75,59,3,1,ABQ,DEN,349,0
2008,1,10,4,613,615,700,710,WN,348,N339SW,47,55,36,-10,-2,ABQ,ELP,223,0
2008,1,10,4,1730,1735,1816,1825,WN,500,N383SW,46,50,33,-9,-5,ABQ,ELP,223,0
2008,1,10,4,1004,1005,1052,1055,WN,1001,N272WN,48,50,35,-3,-1,ABQ,ELP,223,0
2008,1,10,4,628,630,913,930,WN,1392,N220WN,105,120,95,-17,-2,ABQ,HOU,759,0
2008,1,10,4,1839,1845,2117,2140,WN,1925,N510SW,98,115,89,-23,-6,ABQ,HOU,759,0
2008,1,10,4,1048,1050,1336,1350,WN,3234,N258WN,108,120,92,-14,-2,ABQ,HOU,759,0
2008,1,10,4,1251,1245,1328,1320,WN,1328,N368SW,97,95,81,8,6,ABQ,LAS,487,0
2008,1,10,4,2020,2020,2052,2055,WN,1493,N678AA,92,95,79,-3,0,ABQ,LAS,487,0
2008,1,10,4,949,950,1017,1025,WN,1586,N773SA,88,95,78,-8,-1,ABQ,LAS,487,0
2008,1,10,4,647,650,714,725,WN,1653,N700GS,87,95,74,-11,-3,ABQ,LAS,487,0
2008,1,10,4,1524,1520,1556,1555,WN,2284,N729SW,92,95,76,1,4,ABQ,LAS,487,0
2008,1,10,4,1801,1755,1837,1830,WN,2788,N693SW,96,95,81,7,6,ABQ,LAS,487,0
2008,1,10,4,NA,1115,NA,1150,WN,2874,,NA,95,NA,NA,NA,ABQ,LAS,487,1
2008,1,10,4,1154,1200,1251,1305,WN,467,N346SW,117,125,101,-14,-6,ABQ,LAX,677,0
2008,1,10,4,1503,1500,1608,1605,WN,1135,N397SW,125,125,102,3,3,ABQ,LAX,677,0
2008,1,10,4,727,730,825,835,WN,1486,N636WN,118,125,98,-10,-3,ABQ,LAX,677,0
2008,1,10,4,2021,2005,2128,2105,WN,2027,N652SW,127,120,109,23,16,ABQ,LAX,677,0
2008,1,10,4,1533,1530,1727,1725,WN,555,N512SW,54,55,41,2,3,ABQ,LBB,289,0
2008,1,10,4,1615,1610,1814,1810,WN,2374,N617SW,59,60,43,4,5,ABQ,MAF,332,0
2008,1,10,4,835,835,1114,1125,WN,290,N493WN,99,110,90,-11,0,ABQ,MCI,718,0
2008,1,10,4,1855,1855,2140,2145,WN,580,N634SW,105,110,93,-5,0,ABQ,MCI,718,0
2008,1,10,4,911,910,1424,1430,WN,1320,N771SA,193,200,178,-6,1,ABQ,MCO,1552,0
2008,1,10,4,1247,1250,1812,1810,WN,3245,N467WN,205,200,181,2,-3,ABQ,MCO,1552,0
2008,1,10,4,948,935,1313,1315,WN,2524,N293,145,160,133,-2,13,ABQ,MDW,1121,0
2008,1,10,4,1456,1500,1826,1840,WN,3481,N406WN,150,160,136,-14,-4,ABQ,MDW,1121,0
2008,1,10,4,1319,1320,1503,1455,WN,61,N327SW,164,155,147,8,-1,ABQ,OAK,889,0
2008,1,10,4,1922,1925,2055,2100,WN,231,N746SW,153,155,138,-5,-3,ABQ,OAK,889,0
2008,1,10,4,NA,730,NA,905,WN,912,,NA,155,NA,NA,NA,ABQ,OAK,889,1
2008,1,10,4,1800,1800,2002,2000,WN,360,N442WN,182,180,167,2,0,ABQ,PDX,1111,0
2008,1,10,4,1157,1155,1322,1310,WN,10,N224WN,85,75,59,12,2,ABQ,PHX,328,0
2008,1,10,4,903,755,1036,910,WN,88,N749SW,93,75,56,86,68,ABQ,PHX,328,0
2008,1,10,4,2002,1935,2111,2050,WN,160,N409WN,69,75,55,21,27,ABQ,PHX,328,0
2008,1,10,4,1522,1525,1632,1640,WN,357,N631SW,70,75,55,-8,-3,ABQ,PHX,328,0
2008,1,10,4,1358,1400,1507,1515,WN,734,N641SW,69,75,55,-8,-2,ABQ,PHX,328,0
2008,1,10,4,1600,1600,1710,1715,WN,806,N239WN,70,75,54,-5,0,ABQ,PHX,328,0
2008,1,10,4,2129,2045,2230,2155,WN,823,N416WN,61,70,52,35,44,ABQ,PHX,328,0
2008,1,10,4,928,905,1043,1025,WN,957,N380SW,75,80,55,18,23,ABQ,PHX,328,0
2008,1,10,4,620,620,724,735,WN,2613,N447WN,64,75,53,-11,0,ABQ,PHX,328,0
2008,1,10,4,1825,1825,1936,1945,WN,2871,N284WN,71,80,54,-9,0,ABQ,PHX,328,0
2008,1,10,4,1042,1040,1153,1155,WN,2976,N551WN,71,75,58,-2,2,ABQ,PHX,328,0
2008,1,10,4,1220,1220,1305,1315,WN,137,N431WN,105,115,87,-10,0,ABQ,SAN,628,0
2008,1,10,4,1815,1815,1916,1905,WN,574,N626SW,121,110,95,11,0,ABQ,SAN,628,0
2008,1,10,4,706,705,748,755,WN,783,N399WN,102,110,91,-7,1,ABQ,SAN,628,0
2008,1,10,4,1938,1910,2157,2125,WN,2010,N391SW,199,195,185,32,28,ABQ,SEA,1180,0
2008,1,10,4,843,840,1106,1055,WN,2270,N453WN,203,195,191,11,3,ABQ,SEA,1180,0
2008,1,10,4,1521,1520,1704,1700,WN,901,N628SW,103,100,90,4,1,ABQ,SLC,493,0
2008,1,10,4,922,915,1057,1055,WN,1002,N715SW,95,100,83,2,7,ABQ,SLC,493,0
2008,1,10,4,1041,1040,1356,1355,WN,406,N351SW,135,135,114,1,1,ABQ,STL,934,0
2008,1,10,4,1434,1440,1934,1950,WN,3425,N456WN,180,190,167,-16,-6,ABQ,TPA,1497,0
2008,1,10,4,1750,1725,1854,1830,WN,644,N472WN,64,65,51,24,25,ABQ,TUS,321,0
2008,1,10,4,1038,1020,1142,1130,WN,1655,N390SW,64,70,50,12,18,ABQ,TUS,321,0
2008,1,10,4,1320,1325,1432,1440,WN,182,N654SW,72,75,62,-8,-5,ALB,BWI,288,0
2008,1,10,4,1001,1005,1108,1120,WN,733,N643SW,67,75,56,-12,-4,ALB,BWI,288,0
2008,1,10,4,1924,1820,2029,1935,WN,1861,N701GS,65,75,56,54,64,ALB,BWI,288,0
2008,1,10,4,610,615,714,735,WN,2697,N284WN,64,80,55,-21,-5,ALB,BWI,288,0
2008,1,10,4,1511,1515,1630,1630,WN,3046,N658SW,79,75,64,0,-4,ALB,BWI,288,0
2008,1,10,4,829,830,938,945,WN,3397,N763SW,69,75,55,-7,-1,ALB,BWI,288,0
2008,1,10,4,2054,2055,2208,2210,WN,3690,N413WN,74,75,63,-2,-1,ALB,BWI,288,0
2008,1,10,4,1129,1135,1348,1420,WN,3237,N769SW,319,345,306,-32,-6,ALB,LAS,2237,0
2008,1,10,4,1939,1930,2223,2235,WN,1416,N450WN,164,185,154,-12,9,ALB,MCO,1073,0
2008,1,10,4,805,810,1056,1115,WN,2958,N242WN,171,185,158,-19,-5,ALB,MCO,1073,0
2008,1,10,4,1205,1205,1457,1510,WN,3656,N625SW,172,185,158,-13,0,ALB,MCO,1073,0
2008,1,10,4,656,700,820,825,WN,2262,N461WN,144,145,122,-5,-4,ALB,MDW,717,0
2008,1,10,4,1558,1605,1710,1725,WN,3162,N795SW,132,140,124,-15,-7,ALB,MDW,717,0
2008,1,10,4,735,735,1027,1045,WN,3306,N268WN,172,190,161,-18,0,ALB,TPA,1130,0
2008,1,10,4,730,735,733,735,WN,88,N749SW,63,60,50,-2,-5,AMA,ABQ,277,0
2008,1,10,4,630,630,729,735,WN,5,N504SW,59,65,50,-6,0,AMA,DAL,324,0
2008,1,10,4,1055,1100,1152,1205,WN,25,N305SW,57,65,48,-13,-5,AMA,DAL,324,0
2008,1,10,4,1353,1355,1451,1500,WN,37,N523SW,58,65,47,-9,-2,AMA,DAL,324,0
2008,1,10,4,1839,1835,1933,1940,WN,55,N528SW,54,65,45,-7,4,AMA,DAL,324,0
2008,1,10,4,1251,1255,1352,1400,WN,85,N735SA,61,65,48,-8,-4,AMA,DAL,324,0
2008,1,10,4,1615,1615,1715,1720,WN,1079,N793SA,60,65,47,-5,0,AMA,DAL,324,0
2008,1,10,4,2010,2015,2106,2120,WN,1582,N485WN,56,65,47,-14,-5,AMA,DAL,324,0
2008,1,10,4,826,830,926,935,WN,1751,N510SW,60,65,48,-9,-4,AMA,DAL,324,0
2008,1,10,4,1601,1540,1618,1555,WN,510,N245WN,77,75,59,23,21,AMA,DEN,358,0
2008,1,10,4,852,855,908,910,WN,1636,N396SW,76,75,62,-2,-3,AMA,DEN,358,0
2008,1,10,4,1150,1150,1203,1205,WN,12,N375SW,133,135,117,-2,0,AMA,LAS,758,0
2008,1,10,4,700,700,859,855,WN,222,N615SW,119,115,96,4,0,AUS,BNA,756,0
2008,1,10,4,1918,1920,2101,2115,WN,330,N254WN,103,115,87,-14,-2,AUS,BNA,756,0
2008,1,10,4,1051,1050,1236,1240,WN,1422,N214WN,105,110,93,-4,1,AUS,BNA,756,0
2008,1,10,4,1412,1415,1758,1815,WN,1001,N272WN,166,180,153,-17,-3,AUS,BWI,1342,0
2008,1,10,4,924,925,1325,1325,WN,3489,N347SW,181,180,168,0,-1,AUS,BWI,1342,0
2008,1,10,4,1052,1050,1137,1145,WN,61,N327SW,45,55,34,-8,2,AUS,DAL,189,0
2008,1,10,4,629,630,720,725,WN,128,N727SW,51,55,36,-5,-1,AUS,DAL,189,0
2008,1,10,4,1450,1450,1540,1545,WN,154,N633SW,50,55,36,-5,0,AUS,DAL,189,0
2008,1,10,4,1355,1355,1442,1445,WN,303,N329SW,47,50,37,-3,0,AUS,DAL,189,0
2008,1,10,4,1832,1830,1926,1925,WN,460,N520SW,54,55,37,1,2,AUS,DAL,189,0
2008,1,10,4,1737,1640,1827,1735,WN,900,N222WN,50,55,37,52,57,AUS,DAL,189,0
2008,1,10,4,855,900,942,955,WN,1194,N389SW,47,55,37,-13,-5,AUS,DAL,189,0
2008,1,10,4,2048,2045,2133,2135,WN,1399,N520SW,45,50,34,-2,3,AUS,DAL,189,0
2008,1,10,4,1549,1545,1634,1640,WN,1417,N528SW,45,55,34,-6,4,AUS,DAL,189,0
2008,1,10,4,803,805,849,900,WN,2530,N305SW,46,55,36,-11,-2,AUS,DAL,189,0
2008,1,10,4,1740,1740,1831,1835,WN,2880,N521SW,51,55,39,-4,0,AUS,DAL,189,0
2008,1,10,4,1929,1935,2018,2030,WN,3409,N525SW,49,55,37,-12,-6,AUS,DAL,189,0
2008,1,10,4,1208,1210,1256,1300,WN,3949,N255WN,48,50,37,-4,-2,AUS,DAL,189,0
2008,1,10,4,1447,1435,1607,1550,WN,2124,N624SW,140,135,123,17,12,AUS,DEN,775,0
2008,1,10,4,1702,1705,1734,1745,WN,231,N746SW,92,100,78,-11,-3,AUS,ELP,528,0
2008,1,10,4,1945,1945,2025,2020,WN,2461,N617SW,100,95,80,5,0,AUS,ELP,528,0
2008,1,10,4,725,725,759,805,WN,2524,N293,94,100,81,-6,0,AUS,ELP,528,0
2008,1,10,4,1235,1240,1303,1320,WN,3481,N406WN,88,100,77,-17,-5,AUS,ELP,528,0
2008,1,10,4,1446,1440,1526,1530,WN,112,N520SW,40,50,29,-4,6,AUS,HOU,148,0
2008,1,10,4,628,630,707,715,WN,311,N506SW,39,45,27,-8,-2,AUS,HOU,148,0
2008,1,10,4,1909,1910,1956,1955,WN,555,N512SW,47,45,33,1,-1,AUS,HOU,148,0
2008,1,10,4,1703,1705,1752,1755,WN,1856,N474WN,49,50,31,-3,-2,AUS,HOU,148,0
2008,1,10,4,1105,1105,1147,1150,WN,2445,N311SW,42,45,30,-3,0,AUS,HOU,148,0
2008,1,10,4,2021,2025,2104,2110,WN,2529,N673AA,43,45,27,-6,-4,AUS,HOU,148,0
2008,1,10,4,828,825,931,910,WN,2974,N274WN,63,45,33,21,3,AUS,HOU,148,0
2008,1,10,4,1245,1250,1354,1350,WN,501,N528SW,69,60,57,4,-5,AUS,HRL,273,0
2008,1,10,4,858,900,958,1000,WN,906,N634SW,180,180,168,-2,-2,AUS,LAS,1090,0
2008,1,10,4,1116,1120,1212,1220,WN,1838,N510SW,176,180,159,-8,-4,AUS,LAS,1090,0
2008,1,10,4,1942,1925,2037,2030,WN,3862,N608SW,175,185,164,7,17,AUS,LAS,1090,0
2008,1,10,4,1154,1155,1303,1320,WN,2985,N767SW,189,205,170,-17,-1,AUS,LAX,1242,0
2008,1,10,4,1747,1740,1856,1850,WN,160,N409WN,69,70,56,6,7,AUS,LBB,341,0
2008,1,10,4,736,740,839,850,WN,1028,N438WN,63,70,52,-11,-4,AUS,LBB,341,0
2008,1,10,4,605,610,708,715,WN,697,N389SW,63,65,51,-7,-5,AUS,MAF,294,0
2008,1,10,4,1636,1635,1737,1740,WN,3595,N515SW,61,65,48,-3,1,AUS,MAF,294,0
2008,1,10,4,1316,1320,1635,1645,WN,297,N499WN,139,145,123,-10,-4,AUS,MCO,993,0
2008,1,10,4,1758,1740,2019,2010,WN,870,N600WN,141,150,127,9,18,AUS,MDW,972,0
2008,1,10,4,657,700,910,930,WN,1567,N646SW,133,150,118,-20,-3,AUS,MDW,972,0
2008,1,10,4,955,955,1123,1130,WN,513,N507SW,148,155,135,-7,0,AUS,PHX,872,0
2008,1,10,4,1601,1520,1721,1655,WN,700,N309SW,140,155,129,26,41,AUS,PHX,872,0
2008,1,10,4,650,650,811,825,WN,754,N741SA,141,155,127,-14,0,AUS,PHX,872,0
2008,1,10,4,1953,1955,2116,2130,WN,2183,N513SW,143,155,131,-14,-2,AUS,PHX,872,0
2008,1,10,4,1553,1530,1646,1640,WN,687,N260WN,173,190,160,6,23,AUS,SAN,1164,0
2008,1,10,4,912,915,1004,1025,WN,3502,N695SW,172,190,162,-21,-3,AUS,SAN,1164,0
2008,1,10,4,1541,1535,1846,1850,WN,304,N612SW,125,135,113,-4,6,AUS,TPA,928,0
2008,1,10,4,1349,1355,1527,1535,WN,298,N417WN,158,160,145,-8,-6,BDL,BNA,852,0
2008,1,10,4,2124,2120,2235,2230,WN,610,N615SW,71,70,61,5,4,BDL,BWI,283,0
2008,1,10,4,1516,1515,1627,1625,WN,1657,N395SW,71,70,58,2,1,BDL,BWI,283,0
2008,1,10,4,1331,1330,1434,1440,WN,1743,N388SW,63,70,54,-6,1,BDL,BWI,283,0
2008,1,10,4,1032,1035,1138,1145,WN,2707,N233LV,66,70,54,-7,-3,BDL,BWI,283,0
2008,1,10,4,615,615,725,730,WN,2872,N658SW,70,75,54,-5,0,BDL,BWI,283,0
2008,1,10,4,731,735,838,845,WN,3481,N406WN,67,70,53,-7,-4,BDL,BWI,283,0
2008,1,10,4,1936,1835,2049,1945,WN,3486,N649SW,73,70,52,64,61,BDL,BWI,283,0
2008,1,10,4,1718,1715,1839,1825,WN,3505,N257WN,81,70,66,14,3,BDL,BWI,283,0
2008,1,10,4,805,805,909,915,WN,3745,N750SA,64,70,52,-6,0,BDL,BWI,283,0
2008,1,10,4,659,700,940,1000,WN,3655,N297WN,341,360,324,-20,-1,BDL,LAS,2298,0
2008,1,10,4,1945,1945,2231,2245,WN,452,N389SW,166,180,151,-14,0,BDL,MCO,1050,0
2008,1,10,4,1208,1205,1455,1510,WN,524,N283WN,167,185,148,-15,3,BDL,MCO,1050,0
2008,1,10,4,653,655,936,1000,WN,3133,N413WN,163,185,146,-24,-2,BDL,MCO,1050,0
2008,1,10,4,1722,1725,1850,1855,WN,2449,N794SW,148,150,135,-5,-3,BDL,MDW,777,0
2008,1,10,4,1153,1200,1320,1325,WN,3149,N748SW,147,145,129,-5,-7,BDL,MDW,777,0
2008,1,10,4,642,645,805,820,WN,3916,N223WN,143,155,126,-15,-3,BDL,MDW,777,0
2008,1,10,4,1004,1005,1255,1320,WN,1860,N487WN,171,195,158,-25,-1,BDL,TPA,1111,0
2008,1,10,4,1920,1910,2217,2225,WN,3407,N686SW,177,195,164,-8,10,BDL,TPA,1111,0
2008,1,10,4,1538,1520,1629,1610,WN,102,N699SW,51,50,39,19,18,BHM,BNA,177,0
2008,1,10,4,910,910,956,1000,WN,518,N213WN,46,50,36,-4,0,BHM,BNA,177,0
2008,1,10,4,1318,1300,1605,1550,WN,521,N353SW,107,110,96,15,18,BHM,BWI,682,0
2008,1,10,4,706,705,949,955,WN,785,N717SA,103,110,89,-6,1,BHM,BWI,682,0
2008,1,10,4,1748,1750,2035,2040,WN,2036,N609SW,107,110,89,-5,-2,BHM,BWI,682,0
2008,1,10,4,1111,1110,1303,1305,WN,112,N520SW,112,115,102,-2,1,BHM,DAL,587,0
2008,1,10,4,811,810,959,1005,WN,573,N740SW,108,115,97,-6,1,BHM,DAL,587,0
2008,1,10,4,1715,1645,1905,1825,WN,764,N363SW,110,100,99,40,30,BHM,DAL,587,0
2008,1,10,4,1026,1030,1222,1225,WN,63,N264LV,116,115,107,-3,-4,BHM,HOU,570,0
2008,1,10,4,1748,1655,1949,1850,WN,823,N416WN,121,115,105,59,53,BHM,HOU,570,0
2008,1,10,4,1454,1455,1657,1705,WN,3948,N444WN,63,70,50,-8,-1,BHM,JAX,365,0
2008,1,10,4,1003,1005,1224,1220,WN,3430,N344SW,261,255,242,4,-2,BHM,LAS,1618,0
2008,1,10,4,647,650,909,915,WN,779,N728SW,82,85,67,-6,-3,BHM,MCO,478,0
